"Title","Date","Link","Content"
"日, 반도체·AI 분야에 90조원 공적지원 검토"," 연합뉴스2주 전네이버뉴스 ","https://www.yna.co.kr/view/AKR20241111155200073?input=1195m",""
"[사설]AI 국가전략기술 지정 서둘러야"," 전자신문27면 3단7일 전네이버뉴스 ","https://www.etnews.com/20241119000333","ⓒ게티이미지뱅크
세계 각국들이 인공지능(AI) 기술 경쟁을 펼치면서 우리나라도 AI 기술개발과 시설투자에 보다 적극적으로 지원해야 한다는 목소리가 나온다. 산업계는 물론이고 국회와 정부에서도 AI를 조세특례제한법상 '국가전략기술'로 지정하자고 주장한다.
생성형 AI가 등장하면서 세계적으로 AI 활용이 급격히 증가했다. 이제는 거의 모든 산업 분야에서 AI를 핵심 기반 기술로 활용하고 있다. 이에 세계 각국은 AI 경쟁력이 곧 미래 기술 경쟁을 좌우할 핵심으로 인지하고, 투자와 지원을 강화하고 있다. AI 분야에서 세계 최강인 미국은 빅테크 기업을 중심으로 AI 경쟁력을 키우고 있다. 중국은 정부의 적극적 지원을 등에 업은 기업들이 기술을 쌓고 있다.
한국의 AI 경쟁력은 세계 6~7위 수준으로 평가된다. 미국과 중국을 제외하면 3~10위권 국가간 기술 격차가 크지 않다. 이런 상황은 기회이자 위기이기도 하다. 지금 기술 경쟁력을 높인다면 한국이 목표로 하는 AI 세계 3강으로 도약할 수 있지만, 자칫 기회를 놓치면 한 순간에 10위권 밖으로 밀릴 수도 있다.
산업계와 정치권 등에서 AI를 국가전략기술로 지정하자는 목소리가 나오는 것도 이런 배경에서다. AI 개발과 활용에 적극적인 통신사부터 인터넷 기업, 경제계 등 산업계 전반에서 국가전략기술 지정이 절실하다고 입을 모은다. 실제로 디지털경제연합, 한국정보방송통신대연합, 대한상공회의소, 한국경영자총협회 등 주요 디지털·경제 단체가 AI 연구개발(R&D)과 시설투자를 조세특례제한법상 기존 신성장·원천기술에서 국가전략기술로 격상해달라는 건의를 했다.
AI가 국가전략기술이 되면 R&D와 시설투자에 대한 세액공제가 가능해져 적극적인 민간 투자를 이끌어낼 수 있다. 투자가 늘면 시장이 확대되고, 기술 발전은 물론 우수 인재 유입으로 이어지는 선순환 구조가 만들어 진다.
열쇠는 국회가 쥐고 있다. 국회가 2025년 예산 심의 과정에서 업계가 요구한 AI의 '국가전략기술' 격상을 적극적으로 검토해야 한다. 이미 여야를 막론하고 AI를 국가전략기술에 포함시키는 법안을 10건 이상 발의한 만큼 국회 역시 중요성을 인지하고 있다.
이제는 그 결과를 내놓아야 한다. 지금 이 순간에도 경쟁국들은 AI 지원에 여념이 없다. 우리도 서둘러 AI 지원 정책을 완성해야 한다.



            
            
사설"
"과기정통부, 윤석열 정부 후반기 'AI 확대·디지털 민생' 집중한다"," 테크M1주 전 ","https://www.techm.kr/news/articleView.html?idxno=132369","#skin-27 {display:block;overflow:hidden}
#skin-27 .item {width:200px;margin-right:25px}
#skin-27 .frame {border-radius:15px}
#skin-27 .content {display:block;overflow:hidden;padding:12px 25px 12px 0}
#skin-27 .auto-titles {font-size:18px;font-weight:normal;white-space:initial;letter-spacing:-.05em}
#skin-27 .auto-sums {font-size:14px}
#skin-27 .auto-name {font-size:12px}
#skin-27 .photo-btn {width:40px;height:40px;top:50%;font-size:1.25rem;color:#fff;background-color:#000;border-radius:50%;-ms-transform:translateY(-50%);transform:translateY(-50%)}
#skin-27 .photo-btn.prev {left:20px}
#skin-27 .photo-btn.next {right:20px}
#skin-27 .auto-pager {margin-top:1.25rem}
@media screen and (min-width: 75em) {
	.row #skin-27 {max-width:100%;padding-left:calc((100% - 1012px) / 2);margin-right:calc((100% - 1012px) / -2)}
}
@media screen and (max-width: 39.9375em) {
	.row #skin-27 .item {width:auto;margin:0 10px}
	.row #skin-27 .auto-titles {font-size:16px}
	.row #skin-27 .auto-sums {display:none}
}

			
				
				
					""액션 마니아 모여라"" 카카오게임즈, 패스 오브 엑자일2 흥행 기대감 'UP'
					카카오게임즈의 야심작 패스 오브 엑자일2가 내달 7일 출시(얼리억세스)를 앞두고, 시장 기대감을 끌어올리고 있다. 올해 국내에서 출시될 마지막 대형 신작이라는 점에서, 연말을 맞은...
					2024-11-27
				
			
		

			
				
				
					이엔피브이원, 커뮤니티 퍼즐 게임 '펫파크 퍼즐월드' 12월 출격 
					이엔피브이원은 자체 개발 중인 퍼즐 게임 '펫파크 퍼즐월드'를 오는 12월 구글플레이에 소프트론칭한다고 27일 밝혔다.펫파크 퍼즐월드는 반려동물을 입양해 상호작용하고 이용자간 실시...
					2024-11-27
				
			
		

			
				
				
					정부, K-반도체 위기 탈출 돕는다…용인 클러스터 전력망 지중화 지원
					정부가 반도체 산업 지원책을 내놨다. 반도체 클러스터 기반시설 기업 부담을 덜어준다. 국가전략기술 투자세액공제율을 상향한다. 내년 총 14조원 이상 정책 금융을 공급한다.27일 정...
					2024-11-27
				
			
		

			
				
				
					韓 블록체인 대표주자 두나무, 美 코인베이스-中 바이낸스와 경쟁 본격화
					'트럼프 트레이드'의 최대 수혜주로 비트코인이 떠오르며 한동안 침체됐던 국내 코인시장도 힘을 받는 모습이다. 자연스레 국내 코인 거래소들의 기업가치 제고가 뒤따를 전망이다. 특히 ...
					2024-11-27
				
			
		

			
				
				
					KT, 비즈메카EZ 'AI위협메일 차단서비스' 선봬
					KT가 AI 사업화에 속도를 내고 있다.KT는 '비즈메카EZ'용 'AI위협메일 차단서비스'를 출시했다고 27일 밝혔다.비즈메카EZ는 KT의 기업용 서비스형 소프트웨어(SaaS)다....
					2024-11-27
				
			
		

			
				
				
					KT, 스타트업 지원 'KT 퓨처웨이브 데이' 개최
					KT가 올해 스타트업 지원 결과 공유의 자리를 가졌다.KT는 지난 26일 경기 성남시 KT 오픈이노베이션 센터에서 'KT 퓨처웨이브 데이'를 개최했다고 27일 밝혔다.KT 퓨처웨이...
					2024-11-27
				
			
		

			
				
				
					SK브로드밴드, 가정용 와이파이7 공유기 개발
					SK브로드밴드가 차세대 가정용 무선랜(WiFi, 와이파이) 공유기(AP)를 도입한다.SK브로드밴드는 가정용 와이파이7 AP 개발을 완료했다고 27일 밝혔다.와이파이7(802.11b...
					2024-11-27
				
			
		

			
				
				
					LG유플러스, 임직원 헌혈 봉사활동 진행
					LG유플러스가 연말을 맞아 봉사활동에 힘을 쏟고 있다.LG유플러스는 'U+생명나눔 사랑의 헌혈행사'를 개최했다고 27일 밝혔다.이 행사는 대한적십자사와 함께했다. 헌혈은 지난 26...
					2024-11-27
				
			
		

			
				
				
					수호아이오, 블록체인 진흥주간 참여...스마트계약 취약점 분석기 '리에이전트’ 눈길
					블록체인 개발사 수호아이오가 27일부터 오는 28일까지 서울 세종대학교 컨벤션센터에서 열리는 '2024 블록체인 진흥주간 × 웹 3.0 콘퍼런스'에 참가해 스마트계약 취약점 분석기...
					2024-11-27
				
			
		

			
				
				
					하정우 네이버 ""AI 시대, 웹3와 시너지 커질 것""...김종환 블로코 ""웹3 대중화 임박""
					국내 인공지능(AI) 기술 개발의 대가로 꼽히는 네이버클라우드의 하정우 센터장이 AI와 웹3 기술의 시너지를 언급해 주목된다. 자동화를 비롯 AI와의 연계가 중요해지는 만큼, 탈중...
					2024-11-27
				
			
		

			
				
				
					'AI서울정상회의' 이후 6개월만에 AI안전연구소 문 열었다
					과학기술정보통신부는 27일 경기도 판교 글로벌 R&D센터에서 '인공지능안전연구소' 개소식을 개최했다고 밝혔다.이번 AI안전연구소 설립은 지난 5월 열린 'AI서울정상회의'의 후속조...
					2024-11-27
				
			
		

			
				
				
					웹3 지갑 대중화 꿈꾸는 위핀...KISA 블록체인 진흥주간 '눈도장'
					기업용 웹3 지갑 서비스 '위핀(WEPIN)' 운영사 아이오트러스트가 웹3 서비스 활성화에 나서 이목이 쏠린다. 콘텐츠 부문을 비롯한 소비자 시장 전영역에 빠르게 디지털 지갑 서비...
					2024-11-27
				
			
		

			
				
				
					2인 대표 체제로 돌아간 삼성전자, 정기 인사 화두 '쇄신'…반도체 재정비 '초점'(종합)
					삼성전자가 예년에 비해 앞당겨 정기 인사를 실시했다. '쇄신'에 초점을 맞췄다. 복수 대표이사 체제를 복원했다. 반도체 사업 진용을 새로 꾸렸다. 메모리와 파운드리 모두 기술과 사...
					2024-11-27
				
			
		

			
				
				
					정부 웹3 육성 본격화...KISA ""디지털 심화시대, 블록체인 실사용 늘린다""
					정부가 웹3 시장 개화에 따른 시장 육성을 본격화하겠다는 의지를 드러내 주목된다. 과학기술정보통신부는 블록체인 기술과 차세대 인터넷을 이끄는 웹 3.0 기술 중요성과 미래 전망 등...
					2024-11-27
				
			
		

			
				
				
					[테크M 이슈] 치킨으로 글로벌 공략 나선 CJ제일제당...""차세대 K-푸드로 집중 육성""
					만두로 글로벌을 평정한 CJ제일제당이 차세대 K푸드로 '치킨'을 선택했습니다.CJ제일제당은 국내 냉동치킨 시장 판도를 바꾼 '소바바치킨'으로 글로벌 공략에 나섰습니다. 가공식품 K...
					2024-11-27
				
			
		

			
				
				
					[크립토 브리핑] ""너무 올랐나?"" 조정 맞은 비트코인, 몸 일으키는 토종코인
					개당 10만달러 돌파를 앞둔 비트코인이 최근 급격한 조정에 직면해 주목된다. 개당 9만달러 초반선까지 밀리며, 차익 매물이 급증하는 모습이다. 다만 법인계좌 승인 가능성이 커지며 ...
					2024-11-27
				
			
		

			
				
				
					LG전자, 자체 개발 차량용 반도체 국제 안전표준 인증...""전장 사업 기술력 인정""
					LG전자는 차량용 고성능 마이크로컨트롤러유닛(MCU)을 자체 개발하고, 세계 시장에서 기능 안전 및 신뢰성을 인정 받았다고 27일 밝혔다. 최근 독일 시험·인증 전문기관 TUV 라...
					2024-11-27
				
			
		

			
				
				
					13주년 맞은 '카카오' 이모티콘, 누적 개별 수 70만개·발신량 2800억건 돌파
					카카오가 출시 13주년을 맞이한 카카오 이모티콘이 누적 개별 이모티콘 수는 약 70만개, 누적 발신량은 2800억건을 돌파했다고 27일 밝혔다. 올해 3월 공개한 '미니 이모티콘'...
					2024-11-27
				
			
		

			
				
				
					""공항에서 헤매지 마세요""...카카오모빌리티, '인천공항 미리보기' 업데이트 진행
					카카오모빌리티가 연말을 앞두고 해외로 떠나는 여행객들을 위해 '인천공항 미리보기' 서비스를 업데이트했다고 27일 밝혔다. 인천공항 미리보기는 행정안전부가 민간에 공공 서비스를 제공...
					2024-11-27
				
			
		

			
				
				
					'무진장' 매출 올리는 무신사, '겨울 블프'에도 대박행진...""시간당 매출 20억 이상""
					무신사가 소비자들의 지갑을 '무진장' 열고 있는 모양새입니다.무신사가 준비한 겨울 블랙프라이데이 '무진장 24 겨울 블프'가 시간당 20억이 넘는 매출을 올리며 최단기간 매출 10...
					2024-11-27
				
			
		


(function() {

	$('#skin-27').slick({
		slidesToShow: 1,
		slidesToScroll: 4,
		variableWidth: true,
		arrows: true, // 화살표표시
		prevArrow: '<button type=""button"" class=""photo-btn prev show-for-sr""><i class=""icon-angle-left-thin""><span class=""show-for-sr"">prev</span></i></button>', // 이전버튼
		nextArrow: '<button type=""button"" class=""photo-btn next""><i class=""icon-angle-right-thin""><span class=""show-for-sr"">next</span></i></button>', // 다음버튼
		dots: false, // pager
		infinite: true, // 무한넘기기
		autoplay: false, // 자동전환
		//autoplaySpeed: 4000, // 자동전환속도
		speed: 600, // 넘기는 속도
		draggable: false, // 제스처(모바일용)
		responsive: [
		{
		  breakpoint: 1023,
		  settings: {
			slidesToScroll: 2,
			draggable: true, // 제스처(모바일용)
		  },
		  breakpoint: 639,
		  settings: {
			slidesToShow: 2,
			slidesToScroll: 2,
			variableWidth: false,
			dots: true, // pager
			dotsClass: 'auto-pager',
			draggable: true, // 제스처(모바일용)
			arrows: false, // 화살표표시
		  }
		}
	  ]
	});

})(); ""액션 마니아 모여라"" 카카오게임즈, 패스 오브 엑자일2 흥행 기대감 'UP'
					카카오게임즈의 야심작 패스 오브 엑자일2가 내달 7일 출시(얼리억세스)를 앞두고, 시장 기대감을 끌어올리고 있다. 올해 국내에서 출시될 마지막 대형 신작이라는 점에서, 연말을 맞은...
					2024-11-27 이엔피브이원, 커뮤니티 퍼즐 게임 '펫파크 퍼즐월드' 12월 출격 
					이엔피브이원은 자체 개발 중인 퍼즐 게임 '펫파크 퍼즐월드'를 오는 12월 구글플레이에 소프트론칭한다고 27일 밝혔다.펫파크 퍼즐월드는 반려동물을 입양해 상호작용하고 이용자간 실시...
					2024-11-27 정부, K-반도체 위기 탈출 돕는다…용인 클러스터 전력망 지중화 지원
					정부가 반도체 산업 지원책을 내놨다. 반도체 클러스터 기반시설 기업 부담을 덜어준다. 국가전략기술 투자세액공제율을 상향한다. 내년 총 14조원 이상 정책 금융을 공급한다.27일 정...
					2024-11-27 韓 블록체인 대표주자 두나무, 美 코인베이스-中 바이낸스와 경쟁 본격화
					'트럼프 트레이드'의 최대 수혜주로 비트코인이 떠오르며 한동안 침체됐던 국내 코인시장도 힘을 받는 모습이다. 자연스레 국내 코인 거래소들의 기업가치 제고가 뒤따를 전망이다. 특히 ...
					2024-11-27 KT, 비즈메카EZ 'AI위협메일 차단서비스' 선봬
					KT가 AI 사업화에 속도를 내고 있다.KT는 '비즈메카EZ'용 'AI위협메일 차단서비스'를 출시했다고 27일 밝혔다.비즈메카EZ는 KT의 기업용 서비스형 소프트웨어(SaaS)다....
					2024-11-27 KT, 스타트업 지원 'KT 퓨처웨이브 데이' 개최
					KT가 올해 스타트업 지원 결과 공유의 자리를 가졌다.KT는 지난 26일 경기 성남시 KT 오픈이노베이션 센터에서 'KT 퓨처웨이브 데이'를 개최했다고 27일 밝혔다.KT 퓨처웨이...
					2024-11-27 SK브로드밴드, 가정용 와이파이7 공유기 개발
					SK브로드밴드가 차세대 가정용 무선랜(WiFi, 와이파이) 공유기(AP)를 도입한다.SK브로드밴드는 가정용 와이파이7 AP 개발을 완료했다고 27일 밝혔다.와이파이7(802.11b...
					2024-11-27 LG유플러스, 임직원 헌혈 봉사활동 진행
					LG유플러스가 연말을 맞아 봉사활동에 힘을 쏟고 있다.LG유플러스는 'U+생명나눔 사랑의 헌혈행사'를 개최했다고 27일 밝혔다.이 행사는 대한적십자사와 함께했다. 헌혈은 지난 26...
					2024-11-27 수호아이오, 블록체인 진흥주간 참여...스마트계약 취약점 분석기 '리에이전트’ 눈길
					블록체인 개발사 수호아이오가 27일부터 오는 28일까지 서울 세종대학교 컨벤션센터에서 열리는 '2024 블록체인 진흥주간 × 웹 3.0 콘퍼런스'에 참가해 스마트계약 취약점 분석기...
					2024-11-27 하정우 네이버 ""AI 시대, 웹3와 시너지 커질 것""...김종환 블로코 ""웹3 대중화 임박""
					국내 인공지능(AI) 기술 개발의 대가로 꼽히는 네이버클라우드의 하정우 센터장이 AI와 웹3 기술의 시너지를 언급해 주목된다. 자동화를 비롯 AI와의 연계가 중요해지는 만큼, 탈중...
					2024-11-27 'AI서울정상회의' 이후 6개월만에 AI안전연구소 문 열었다
					과학기술정보통신부는 27일 경기도 판교 글로벌 R&D센터에서 '인공지능안전연구소' 개소식을 개최했다고 밝혔다.이번 AI안전연구소 설립은 지난 5월 열린 'AI서울정상회의'의 후속조...
					2024-11-27 웹3 지갑 대중화 꿈꾸는 위핀...KISA 블록체인 진흥주간 '눈도장'
					기업용 웹3 지갑 서비스 '위핀(WEPIN)' 운영사 아이오트러스트가 웹3 서비스 활성화에 나서 이목이 쏠린다. 콘텐츠 부문을 비롯한 소비자 시장 전영역에 빠르게 디지털 지갑 서비...
					2024-11-27 2인 대표 체제로 돌아간 삼성전자, 정기 인사 화두 '쇄신'…반도체 재정비 '초점'(종합)
					삼성전자가 예년에 비해 앞당겨 정기 인사를 실시했다. '쇄신'에 초점을 맞췄다. 복수 대표이사 체제를 복원했다. 반도체 사업 진용을 새로 꾸렸다. 메모리와 파운드리 모두 기술과 사...
					2024-11-27 정부 웹3 육성 본격화...KISA ""디지털 심화시대, 블록체인 실사용 늘린다""
					정부가 웹3 시장 개화에 따른 시장 육성을 본격화하겠다는 의지를 드러내 주목된다. 과학기술정보통신부는 블록체인 기술과 차세대 인터넷을 이끄는 웹 3.0 기술 중요성과 미래 전망 등...
					2024-11-27 [테크M 이슈] 치킨으로 글로벌 공략 나선 CJ제일제당...""차세대 K-푸드로 집중 육성""
					만두로 글로벌을 평정한 CJ제일제당이 차세대 K푸드로 '치킨'을 선택했습니다.CJ제일제당은 국내 냉동치킨 시장 판도를 바꾼 '소바바치킨'으로 글로벌 공략에 나섰습니다. 가공식품 K...
					2024-11-27 [크립토 브리핑] ""너무 올랐나?"" 조정 맞은 비트코인, 몸 일으키는 토종코인
					개당 10만달러 돌파를 앞둔 비트코인이 최근 급격한 조정에 직면해 주목된다. 개당 9만달러 초반선까지 밀리며, 차익 매물이 급증하는 모습이다. 다만 법인계좌 승인 가능성이 커지며 ...
					2024-11-27 LG전자, 자체 개발 차량용 반도체 국제 안전표준 인증...""전장 사업 기술력 인정""
					LG전자는 차량용 고성능 마이크로컨트롤러유닛(MCU)을 자체 개발하고, 세계 시장에서 기능 안전 및 신뢰성을 인정 받았다고 27일 밝혔다. 최근 독일 시험·인증 전문기관 TUV 라...
					2024-11-27 13주년 맞은 '카카오' 이모티콘, 누적 개별 수 70만개·발신량 2800억건 돌파
					카카오가 출시 13주년을 맞이한 카카오 이모티콘이 누적 개별 이모티콘 수는 약 70만개, 누적 발신량은 2800억건을 돌파했다고 27일 밝혔다. 올해 3월 공개한 '미니 이모티콘'...
					2024-11-27 ""공항에서 헤매지 마세요""...카카오모빌리티, '인천공항 미리보기' 업데이트 진행
					카카오모빌리티가 연말을 앞두고 해외로 떠나는 여행객들을 위해 '인천공항 미리보기' 서비스를 업데이트했다고 27일 밝혔다. 인천공항 미리보기는 행정안전부가 민간에 공공 서비스를 제공...
					2024-11-27 '무진장' 매출 올리는 무신사, '겨울 블프'에도 대박행진...""시간당 매출 20억 이상""
					무신사가 소비자들의 지갑을 '무진장' 열고 있는 모양새입니다.무신사가 준비한 겨울 블랙프라이데이 '무진장 24 겨울 블프'가 시간당 20억이 넘는 매출을 올리며 최단기간 매출 10...
					2024-11-27 이름
			이메일
			신청"
"AI가 창조한 예술, 18억 원에 팔렸다… 저작권 논쟁에 불붙이나 [60초 뉴..."," 국제신문5일 전네이버뉴스 ","http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0500&key=20241121.99099006419",""
"‘엔지니어’ 출신 조국혁신당 이해민 AI 기본법안 발의, “AI에 신호등..."," 비즈니스포스트2주 전 ","https://www.businesspost.co.kr/BP?command=article_view&num=372507",""
"'AI 규제법' 선제 도입한 유럽 전문가들 한국 온다"," 한국경제2주 전네이버뉴스 ","https://www.hankyung.com/article/202411114295i","장서우 기자
                                                
                                                    기자 구독
                                                
                                            

                                            

                                        
                                    
								
                                
                                    
                                        
                                            입력2024.11.11 17:00
                                        
                                        
                                            수정2024.11.15 10:07
                                        
                                    
                                    
                                        
                                            글자크기 조절
                                        
                                    
                                

                                
                                
                                    
                                        
                                                 
                                                    기사 스크랩
                                                
                                                
                                                    기사 스크랩
                                                
                                            
                                            
                                                
                                                    공유
                                                
                                                
                                                    공유
                                                
                                            
                                            
                                                
                                                    댓글
                                                    
                                                        0
                                                    
                                                
                                                
                                                    댓글
                                                
                                            
                                            
                                                
                                                    클린뷰
                                                
                                                
                                                    클린뷰
                                                
                                            
 
                                            
                                                
                                                    프린트
                                                
                                                
                                                    프린트
                                                
                                            
                                        
                                


                                
                                    
                                        법제처, 제1회 미래 법제 국제 포럼 개최
                                    
                                    
                                        
                    
                            
                        
                    
                법제처와 한국법제연구원이 오는 12일 오후 1시30분께 서울 소공동 웨스틴조선에서 ‘인공지능(AI)과 미래 법제’를 주제로 제1회 미래 법제 국제 포럼을 연다.이완규 법제처장, 한영수 한국법제연구원장, 염재호 국가AI위원회 부위원장과 더불어 안데르스 라스무센 유럽의회 사무차장, 유하 헤이킬라 유럽집행위원회 AI 어드바이저 등 국내외 전문가들이 참석할 예정이다. 유럽연합(EU)은 지난 8월 세계 최초로 포괄적 AI 규제법을 시행, AI 기술의 위험 정도에 따른 차등 규제를 도입했다.포럼은 2개 세션으로 구성됐다. 1세션은 ‘AI 혁신과 신뢰를 위한 법제’를 다룬다. 유럽의회 디지털 정책 고문인 카이 제너, 미국 스탠포드대학교의 엘리프 키에소 코르데즈 교수, 미 슈라이너대의 조단 리차드 쇼운허 교수, 영국 앨런튜링연구소의 플로리안 오스만 박사, 최경진 가천대 교수가 미국, 유럽연합(EU), 영국, 캐나다, 한국의 AI 관련 법제 현황과 전망을 두루 소개한다.2세션은 ‘AI 활용 지원을 위한 미래 법제’가 주제다. 국제해사기구(IMO)의 도로타 로스트-시에민스카 법무대외협력부장이 ‘국제해사기구의 최신 AI 법제 동향’을 발제한다. 또 한국법제연구원의 이유봉 AI법제팀장이 ‘업무 현장에서 AI와 공존하는 미래 사회를 위한 입법’을 발표한다. 이어 인간과 AI 협업을 위한 제도적 지원 사항과 산업 현장에서의 주의 사항 등이 논의될 전망이다.이 처장은 “글로벌 AI 규제 체계와의 정합성을 유지하면서도 국내 AI 산업의 발전을 뒷받침할 수 있도록 구체적인 입법 방안을 모색하는 데 법제처가 동참하겠다”며 “국회에서 논의되고 있는 ‘AI 기본법안’에 대해서도 법체계 검토, 대안 제시, 부처 간 이견 조정 등 할 수 있는 법제적 지원을 아끼지 않겠다”고 말했다.장서우 기자 suwu@hankyung.com
                                    

                                



                                
                                    
                                        좋아요
                                        
                                    
                                    
                                        싫어요
                                        
                                    
                                    
                                        후속기사 원해요
                                        
                                    
                                
                                
                                
                                    ⓒ 한경닷컴, 무단전재 및 재배포 금지
                                    
                                    
                                        한국경제 구독신청
										모바일한경 보기
                                    
                                    
                                
                                

                                

                                
                                    
                                    
                                        
                                        
                                        
                                        
                                    
                                    

                                    
                                    
                                        
                                            관련 뉴스
                                            
                                            
                                                
                                                    
                                            
                                        
                                        
                                                1
                                                
                                                    
                                                        
                                                            
                                                                EU, '페북 마켓플레이스' 반독점법 위반으로 1조원 과징금
                                                            
                                                        
                                                        
                                                            유럽연합(EU) 집행위원회가 14일(현지시간) 페이스북의 모회사 메타에 반독점법 위반을 이유로 약 8억유로(약 1조2000억원)에 이르는 과징금을 부과했다. EU가 반독점법 위반으로 SNS 거대 기업에 벌금을 부과한...
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                            
                                                2
                                                
                                                    
                                                        
                                                            
                                                                ""AI로 혁신 정부 서비스 개발""…디지털플랫폼정부 챌린지·해커톤 시상식
                                                            
                                                        
                                                        
                                                            디지털플랫폼정부위원회와 과학기술정보통신부, 한국지능정보사회진흥원(NIA)은 14일 광주 김대중컨벤션센터에서 ‘인공지능(AI)으로 세상을 바꾸는 디지털플랫폼정부(DPG) 챌린지·해커톤 ...
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                            
                                                3
                                                
                                                    
                                                        
                                                            
                                                                늦어도 너무 늦었다…'위안부 후원금 횡령' 윤미향, 벌금형 확정
                                                            
                                                        
                                                        
                                                            일본군 위안부 피해자를 돕기 위한 후원금을 횡령한 혐의로 재판에 넘겨진 윤미향 전 의원이 대해 대법원에서 유죄를 확정받았다. 검찰이 기소한 지 약 4년 만에 나온 상고심 결론이다.대법원 2부(주심 김상환 대법관)는 ...
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                        

                                    
                                    
                                        
                                        
                                            window.hkCommentOptions = {domain:""hk"",type:""news"",pageid:""202411114295i"",limit:5};
                                            /******/
                                            (function(d, s) {
                                                var j, e = d.getElementsByTagName(s)[0];
                                                if (typeof HKCommentClient === 'object') { return; }
                                                j = d.createElement(s);
                                                /**/
                                                j.src = 'https://comment.hankyung.com/js/embed.js?v=20240502';
                                                /**/
                                                j.async = true;
                                                e.parentNode.insertBefore(j, e);
                                            })(document, 'script');
                                        
                                    
                                    
                                    
                                    

                                    

                                    
                                    
                                        
                                        
                                        
                                        
                                    

                                    
                                    
                                    

                                    
                                        
                                        
                                        
                                        
                                    

                                    
                                    
                                    
                                    
                                    
                                
                            

                            
                                    
                                        
                                            
                                                많이 본 뉴스
                                            
                                        
                                        
                                                1
                                                
                                                    
                                                        
                                                            정우성 아들 낳은 문가비 누구…톱모델 전여친 화제 모은 '셀럽'
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                            
                                                2
                                                
                                                    
                                                        
                                                            ""죽을 때까지 월 1100만원씩 연금 탄다""…어떻게 했길래?
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                            
                                                3
                                                
                                                    
                                                        
                                                            ""하루 3시간 일하고 月 600만원 번다""…아이돌도 놀란 직업
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                            
                                                4
                                                
                                                    
                                                        
                                                            정우성 ""결혼, 안 한게 아니라 못한 것""…문가비 임신 중 인터뷰 보니
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                            
                                                5
                                                
                                                    
                                                        
                                                            ""엄살 아니고 진짜 심각해요""…서울 종로 '충격 근황'
                                                        
                                                    
                                                    
                                                        
                                                            
                                                    
                                                
                                            
                                        

                                    
                                    

                                    
                                        
                                            
                                                이 시각 관심정보
                                                AD
                                            
                                        

                                    

                                    

                                    

                                    
                                    
                                    
                                        
                                        (function(d,a,b,l,e,_) {
                                        if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);
                                        e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';
                                        _=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);
                                        })(window,document,'dable','script');
                                        dable('setService', 'news.hankyung.com');
                                        dable('sendLogOnce');
                                        dable('renderWidget', 'dablewidget_goB94r2X');"
"교내 스마트폰 사용 금지되나…관련 법안에 정부도 ""취지 공감"""," 연합뉴스언론사 선정3주 전네이버뉴스 ","https://www.yna.co.kr/view/AKR20241101142300530?input=1195m",""
"이인선·조승래 의원, 국회 AI 포럼서 인공지능법 공동대표 발의"," 경상매일신문1주 전 ","http://www.ksmnews.co.kr/news/view.php?idx=511261",""
"여야, 예금자보호법·대부업법 등 민생법안 70여개 처리 공감대"," 아시아경제1주 전네이버뉴스 ","https://view.asiae.co.kr/article/2024111315062606559",""
"최형두 의원, 15일 스타트업을 위한 ‘AI 거버넌스 세미나’ 개최"," 문화일보1주 전네이버뉴스 ","https://www.munhwa.com/news/view.html?no=2024111301039910226009",""
"강민구 변호사 ""AI盲 줄면 사회 더 건강···판사때 디지털 힘 절감"""," 지디넷코리아1주 전네이버뉴스 ","https://zdnet.co.kr/view/?no=20241114083814",""
