"title","description","comments"
"[현장연결] 윤대통령 &quot;간호법안, 직역간 과도한 갈등 불러 일으켜&quot; / 연합뉴스TV (YonhapnewsTV)","[현장연결] 윤대통령 ""간호법안, 직역간 과도한 갈등 불러 일으켜"" 윤석열 대통령이 오늘 국무회의에서 더불어민주당 주도로 처리된 ...","연금도둑질해서돈챙길려고연금적게주면뒤져 | 맨날거나하게정 책만늘어놓고실천을안해 | 국민만바라보는것이국민에게방사능오염수먹으라고하냐거짓말쟁이대통령 | 당신이쓴130  어도밝히고과세추징해야지 | 국가부채 1000조누가섰는디어떤부서에서  섰는지밝혀라"
"&quot;우주항공청 특별법안 추석 전 확정하겠다&quot; (2023.09.05/뉴스데스크/MBC경남)","지역사 채널의 동영상 링크(https://youtu.be/LUKbIGbyM-Q?si=VRswL7JaggOTd2hh) #우주항공청 #특별법안 #MBC경남 ...","ㅋ ㅋ ㅋ 과학기술원에 슈퍼 컴퓨터 전기세 없어 멈추웠어다. 윤이 과학기술 모든돈 : 0원 처리했다. 뭔개소리. 어휴 . | 반댈세 | 장제원이 꼬라지 보면 나가리 시켜야 마땅한데 국가미래가 달린 대사라 빈대보기 싫어 초가삼간 불싸지르듯 못하는게 안타깝군. | 쓸데 없는 짓 한다 | 💜"
"재건축 초과이익 환수제 완화 법안 국회 법사위 통과 / YTN","재건축 초과이익 부담금 부과 기준을 현행 3천만 원에서 8천만 원으로 완화하는 재건축 초과이익 환수법 개정안이 어제(7일) 국회 ...","미친 국개들 결국에 또 건설업자들<br>배만 불리는구나 굥가놈과 한패냐 | 윤석열대통령을. 비난하거나 욕하지마세요<br>대한민국이 이렇게 안전하고 먹고 사는것은<br>윤석열대통령의 정치 경제 치안 안보 정책덕분입니다<br>감사합니딘. 전북전주 송천동 산소망교회<br>10시주일에배 참석하여. 윤대통령 김건희여사님이.  복되고. 잘되고 건강하고 형통힌기늘 간절히 기도예배찬송드립니다<br>감사합니다. | 윤석열대통령 외교 안보 치안 경제 지지합니다<br>강력히 지지합니다<br>대한민국이 안전하니. 감사합니다<br>교회들이 문죄앙때 핍박받었는데 이제 안전합니다<br>.전북전주 송천동 산소망교회 21시 금요일<br>철야에배 참석하여 윤석열대통령이 국정운영 잘하고 건강하기를 기도드립니다<br>예배드립니다 찬송드립니다 | ㅋㅋㅋ...이거땜에 대장동으로 몇년 우려 먹더니 완화???<br>건설-검찰 카르텔 더 많이 해쳐 먹자는 수작이네..."
"국회, 오늘 오후 본회의‥수해예방 관련 법안 처리 - [끝까지LIVE] MBC 중계방송 2023년 08월 24일","국회는 오늘(24일) 오후 본회의를 열고 도시하천유역 침수피해방지대책법(도시침수법) 제정안 등 수해 방지와 피해 복구 지원을 위한 ...","국방부와 육사에 아베총리 동상 세워  친일을 널리널리 알리거라   바보의 말씀 이니라 | 여,야를 막론하고,입으로만 민생 대가리엔 온통 콩밭!謀利輩!!!!!! | 국회의윈 여러분 국민을 위한 의원입니까?<br>본인은 이렇게 부러게습니다. <br>전라도당. 경상도당으로 지칭하고 각당파는 무리수를 두어 국가발전에 집념으로 기여. 반대와 민주핑계. 가짜괴담으로 국가를 물말고 이북에 헌납. 과연 현실에서 진정한 국가를 위한 당이고 의원은 누구일까요.?<br>진정으로 고하오노니 당파 싸움은 이제 그만하고 무리가 있드라도 이해로 진정으로 국민을 위한 국회의윈의 국회가 되기를 한사람의 대한민국 국민이 바랍니다.ㆍ | 🟥일본산 랍스타 kg에 5000원  해야 오염수 괴담 중단시킨다. 좌파"
"여야 정책위의장·원내수석, 매주 화요일 만나 법안 논의 / YTN","여야는 양당 정책위의장과 원내수석부대표가 참여하는 '2+2 협의체' 회의를 매주 화요일 열기로 했습니다. 국민의힘 유의동 정책위 ...","여야노름 좀 집어치워! 정나미 떨어진다."
"[뉴스 &#39;꾹&#39;] &quot;내가 누군지 알아?&quot; 경찰 머리 친 예비검사 결국.. (2023.04.11/MBC뉴스)","예비검사 #임용 #법무부 c MBC&iMBC 무단 전재, 재배포 및 이용(AI학습 포함)금지.","검찰은 무조건 축소 개혁 대상! 안하무인 무소불위 조삼모사 | 뭐 저런 사람이 다 있어요?! 임용 취소하고 자격 박탈합시다 😡 | 선고유예! 기가막힌다 | ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ | 이게 로스쿨 수준인가..."
"IL 주 깃발 도안 변경진행법안, 주지사 서명[WIN TV AMERICA 뉴스투데이- 8월 9일(수)]신용카드 대금 1조 달러 돌파,2천만달러 상금 AI활용 소프트웨어 취약점 찾기","시카고 한국일보 전자신문 보러가기 아래 링크를 클릭 하세요 https://chicagokoreatimes.com?sub_confirmation=1 1.정부, 2천만달러 ...",""
"결혼·출산 3억 원까지 증여공제...예산부수법안 처리 / YTN","내년부터 결혼·출산 시에 3억 원까지 증여세를 공제하고, 월세 세액공제 한도는 천만 원까지 늘리는 내용의 세법 개정안이 국회 본회의 ...",""
"&#39;가상자산&#39;, 입법 첫 문턱 넘어…법안 핵심과 한계는? / SBS","〈앵커〉 유럽연합이 세계 최초로 가상자산에 대한 규제 법안을 시행하기로 했습니다. 자격을 취득한 사람만 가상화폐를 발행할 수 ...","세금 걷는  준비 하는건가??? | 2단계도 빨리 진행하자 뒷돈 받고 상장시키는 거래소가 있다 상장 부조리때문에 정직하고 건실한 블록체인 기업들과 그 투자자들도 피해를 보고있다 | 안철수 목소리 | 대한민국에서는  ㅡㅡㅡ코인   거래    ㅡ없애버릴것   명령하달하라🔥🔥🔥👽👽👽👀👀👀👀👀👀👀 | 여/야 정치인들도 코인을 이빠이 하니 법안 통과가 절대 될수 없다ㅋㅋㅋ 아마도 5년정도 걸리지 않을까🥰"
"[현장] 오늘 &#39;쌍특검&#39; 법안 처리…여야 전운 고조 / SBS","〈앵커〉 오늘(28일) 오후 국회에선 올해 마지막 본회의가 열립니다. 국회 연결해서 현장상황 알아보겠습니다. 박찬근 기자, 오늘 ...","대통령이 아니라<br>여행 부부를 뽑았음 | 많이 응원합니다 | 쌍특검이 답 | 죄송합니다.<br>해야지.죄를지은놈이.뻔뻔하게.. | 챙피가 뮌지도모르는사람들아."
"국회, 오늘 오후 본회의‥수해예방 관련 법안 처리 (2023.08.24/뉴스투데이/MBC)","국회는 오늘 오후 2시 본회의를 열고 여야가 입법에 합의한 수해 예방 관련 법안을 처리합니다. 앞서 국회 법제사법위원회는 어제, 국가 ...","국회가 제역할을 못하고 있다 국민들이여 깨어납시다 | 국회가 뭔 의미가 있나..보이콧해서 싸워라 국민이 이정권 하에 더이상 있고 싶지 않다. | 국회의장이 룬시바다리 | 탄핵발의!!!!!!!!!!!!!! | 국회의장의 제명을 요구합니다."
"이스라엘 우파, ‘사법부 무력화’ 법안 결국 처리…후폭풍 거세 [9시 뉴스] / KBS  2023.07.25.","이스라엘 네타냐후 정권이 사법부의 권한을 대폭 축소하는 법안을 통과시켰습니다. 행정부의 주요 결정에 사법부가 사실상 관여할 수 ...","국기만 바뀌고 같은 일이 있을수도 | 원래 이스라엘을 건국하고 키브츠를 만들고 민주주의 국가를 만든 것은 좌파였는데 결국 히틀러 국가로 가고 있다. 아이러니~~ | 이스라엘 나락갔네 .. 네타냐후 땜에 이란 핵 개발 거진 완성상태던대 .. | 남의일이 아니다. | 문재인에게 사법부를 개혁하라는 특명을 주었더니 사법부에게 정권을 내 준 놈이 되었다. 네타냐는 자기 살려고 사법부 무력화를 시도하고 울 나라는 국민이 살려고 사법부를 무력화 한다."
"미국 채무불이행 위기 넘겨…부채한도 상향 법안 하원 통과 / KBS  2023.06.01.","미국 정부가 채무불이행, 디폴트 위기를 넘길 수 있게 됐습니다. 이른바 엑스 데이트, 채무불이행 최종 시한을 5일 앞두고 부채한도를 ...","역시 저언혀 아무일없쥬 킹스피는더오르구요 다죽어보즈아 | 돈찍어내는 기생충들...<br>전쟁이 나야 무기 팔어 먹고살텐데...<br>햄버거 하나에 3만원 사먹게 생겼다. | 쇼....왜 미국의 디폴트 때문에 전 세계가 공포에 떨어야 하는지...단지 지들이 쓸 달러를 찍어내기 위한 쇼인데...달러가 기축통화 지위를 잃어버러야지....저 꼴을 안보지...이참에 좋은 가상화페 하나 골라 기축통화로 만들자.. | 지들끼리 짜고치는 고스톱ㅋㅋㅋㅋㅋ 어차피 통과 시킬거면서 쇼를해요 쇼를.... | 뭐 해마다 어차피 한도늘려서 통과되던게    사람들 별관심도없는데 연일 뉴스거리가 되네"
"[뉴스외전 정치 맞수다] &#39;노란봉투법&#39;‥&quot;노동권 보장&quot; &quot;불법 파업 조장&quot; (2023.02.22/뉴스외전/MBC)","출연: 국민의힘 이언주 전 의원 / 더불어민주당 박수현 전 의원 -------- '노란봉투법' 야당 단독 의결‥평가는? 박수현 ""파업 이후 사측 ...","노란봉투법이 통과하면 불법이 아니라 합법인 거잖아. 기업들이 좀 적당히 했으면 이런법이 안 생겼겧지 | 이렇게돼면 하청에서 만드는 모든 부품 수입에 의존 할수도 ;; | 국민통합을 이끄러야할 사람이 갈등을 만드니 한심스럽다 | 입장 바꿔바라<br>고생해서 기업 일궈놨더만 허구헌날 대모하고 점거 농성하고<br>자빠져있으면 뭔 기업을 운영하냐!? 이민가서 딴나라에서 기업하지..<br><br>타워 크레인에 대한 노조점거를 알고 점마는 말하는거냐<br>민노총 파업으로 근로자 혜택보다 민노총 간부 배 처 불리는 일 뿐이자나<br><br>기업의 문제도 있지만 기업이 없으면 노조도 없자나..<br>긴시간 제대로된 회의를 거처서 다시 합의하는게 좋은 방법이다. | 앞으로 삼성,SK 불법 파업 들어간다 외국 기업들이 투자 잘하겠다ㅋㅋㅋ"
"프랑스도 적극적 안락사 도입하나…&quot;수개월 내 법안 마련&quot; [글로벌브리핑] / EBS뉴스 2023. 04.  04","https://home.ebs.co.kr/ebsnews/menu2/newsVodView/noon/60335730/H?eduNewsYn= [EBS 뉴스12] 프랑스 정부가 가망 없는 ...","유럽은 그래도 인간의 존엄성을 생각하는구나 | 나중에 나이듦면 프랑스가야겠다.프랑스어 배워두길 잘했다~! | 희망도 없고 고통만 가득한사람들이<br>사랑하는 가족들에게 고통을 대물림하지않도록 배려하면서, 악용되지 않게 <br>제도적 안전장치와 법을 강하게 만들고 <br>선택할 권리를 줘야죠. <br>최소한의 논의라도 하던지<br>몸도 아픈데 왜 마음까지 아픈채로<br>생을 마감지어야합니까?<br>태어날때 권리가 없었듯 <br>갈때도 없어야하나요?<br>내가 이나라 사람으로 살다가<br>행복하게 죽을 권리에 대한<br>최소한의 존중은 불가능한걸까요? | 한국도 어서 안락사 허용해라!!! | 부럽다 진짜"
"드론·로봇도 택배 운송에 활용 법안 국회 통과 | 과학뉴스 23.12.22","드론과 로봇도 택배에 활용할 수 있도록 하는 내용의 생활물류서비스법 개정안이 오늘(20일) 국회 본회의를 통과했습니다. 택배 운송 ...","택배빨리받아서 좋기는한데<br>택배기사들 일자리가 로봇에밀려 사라지는것들이<br>안타깝네요. 앞으로 점점 인간의 일자리를 로봇이 대체하면 서민들은 뭐먹고살아야 하는지"
"&#39;18세의 신체를 갖는 게 목표입니다&#39; 억만장자의 회춘 실험 - BBC News 코리아","미국 기술 기업가이자 억만장자인 브라이언 존슨(45)은 과학 기술로 신체 나이를 되돌리는 게 가능하다고 믿는다. 존슨은 매일 격렬한 ...","세포나이는 몰라도 뼈와 연골나이는 되돌리면 기적일껄 그건 | 얼굴보면 40대 중반 같아요 | 개발된다고 한들 비용이 어마어마할듯. 일단 인당 천억부터 하지않을까. 그래도 할 사람들 줄설듯. | 근데 50정도로 보이는게 씁슬 | 55세 같은데..."
"&#39;의료용 대마&#39; 합법화 법안 日 국회 통과..우리는? (2023.12.27/뉴스데스크/안동MBC)","지역사 채널의 동영상 링크(https://youtu.be/fNNUrI4lbB8?feature=shared) #의료용대마 #합법화 #안동MBC c MBC&iMBC 무단 ...","의료대마의 CBD성분은 우울증,불안증,불면증,항염,항암,진통,면연력증진,치매예방,뇌전증완화에 도움을 주는 의학적 가치가 미쳐버린 어마어마한 물질임, 이 대박 효과에 비타민 보다 적거나 비슷한 수준의 안전성을 가진 말도안되는 끝판왕 물질임, 일본은 이미 임상 끝내고 전국적으로 음료나 건강식품 형태로도 대중화 되었음 | 대마자체를 의료 뿐만 아니라 태국처럼 합법화 해야된다고 본다.<br>물론 부작용도 있겠지만, 대마까지는 괜찮음. 일부 고리타분한 놈들이 큰일날 소리라고 하겠지만, 대마는 술과 같다. 마약까진 아님 솔직히 | 대마가 블루오션 산업일것 같습니다 일본이 규제를 풀면 지리적으로 가까운나라 우리나라도 이용규제를 완화될가능성 있다생각합니다<br>역사적으로 우리나라 서구권문화 문물은 대부분 일본을 거쳐서 들어왔는데 이또한 따라갈듯 | 지랄을해라 그게 될거라고 생각하냐?그래서 프로포플은 그렇게 해대고 펜타닐은 잘 사용중이냐? | 저거 없어도 대채할 약 많은데 왜"
"폭행에 극단 선택까지 ‥ 교권보호 법안도 지지부진 / EBS뉴스 2023. 07. 21","https://home.ebs.co.kr/ebsnews/menu2/newsVodView/noon/60373895/H?eduNewsYn=#none [EBS 뉴스12] 이렇게 학생을 지도 ...","악성학부모, 폭력학생, 분노조절장애, adhd 학생들 때문에 매일이 지뢰밭입니다. 현직 교사중 아동학대 고소, 협박 당하지 않는 사람 아무도 없습니다. | 국개들이 진짜 문제다 다 사형시켜라 | 악성갑질학부모민원만연 교권침해 <br>너무나 심각합니다<br>교권침해 법으로 보장해주십시요"
